Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
30.04.2016 05:40:00,990.85,1.7,275.59,-0.3,86.5,6.91,5.98,0.93,3.76,6.03,1252.94,1.06,1.72,209.4
30.04.2016 06:40:00,991.17,2.39,276.24,0.04,84.4,7.26,6.12,1.13,3.85,6.18,1250.17,0.55,0.8,190.7
30.04.2016 07:40:00,991.19,3.75,277.61,0.74,80.6,8.0,6.45,1.55,4.05,6.5,1243.87,0.92,1.48,157.0
30.04.2016 08:40:00,991.03,6.93,280.81,1.55,68.49,9.98,6.83,3.14,4.3,6.89,1229.4,1.05,2.36,163.1
30.04.2016 09:40:00,990.71,11.76,285.68,2.91,54.5,13.82,7.53,6.29,4.74,7.6,1207.82,0.65,1.56,118.1
30.04.2016 10:40:00,990.16,14.39,288.36,2.73,45.28,16.42,7.43,8.98,4.68,7.51,1196.15,1.9,3.04,256.7
30.04.2016 11:40:00,989.43,16.17,290.21,3.1,41.47,18.41,7.63,10.77,4.81,7.72,1187.82,1.24,2.48,188.5
30.04.2016 12:40:00,988.9,16.9,290.99,1.85,36.22,19.28,6.98,12.3,4.41,7.06,1184.49,2.46,4.04,107.6
30.04.2016 13:40:00,988.59,18.03,292.15,1.9,33.84,20.71,7.01,13.7,4.42,7.09,1179.51,2.75,4.4,111.3
30.04.2016 14:40:00,988.43,17.6,291.73,1.94,34.86,20.16,7.03,13.13,4.43,7.11,1181.06,1.36,2.6,233.8
30.04.2016 15:40:00,988.44,17.39,291.52,3.74,40.15,19.89,7.99,11.91,5.04,8.08,1181.49,3.2,5.76,27.54
30.04.2016 16:40:00,988.58,16.22,290.33,3.04,41.16,18.47,7.6,10.87,4.8,7.69,1186.61,2.06,4.28,35.74
30.04.2016 17:40:00,988.68,16.42,290.52,2.89,40.21,18.7,7.52,11.18,4.75,7.61,1185.95,3.3,4.04,39.57
30.04.2016 18:40:00,988.71,15.96,290.06,3.46,43.13,18.16,7.83,10.33,4.94,7.92,1187.73,3.17,4.85,42.19
30.04.2016 19:40:00,989.21,14.85,288.91,3.68,47.02,16.91,7.95,8.96,5.02,8.04,1192.86,3.43,5.29,19.32
30.04.2016 20:40:00,990.03,11.72,285.7,5.25,64.41,13.79,8.88,4.91,5.6,8.97,1206.54,5.62,7.17,22.59
30.04.2016 21:40:00,990.44,10.72,284.66,4.58,65.69,12.9,8.47,4.43,5.34,8.56,1211.48,4.04,6.25,21.8
30.04.2016 22:40:00,990.66,9.36,283.28,5.13,74.8,11.78,8.81,2.97,5.55,8.89,1217.43,4.96,7.41,17.61
30.04.2016 23:40:00,991.14,8.13,282.01,5.73,84.8,10.83,9.19,1.65,5.79,9.27,1223.17,3.76,6.57,13.67
01.05.2016 00:40:00,991.19,7.34,281.21,5.29,86.8,10.26,8.91,1.35,5.61,8.99,1226.8,1.6,3.36,14.11
01.05.2016 01:40:00,991.34,6.94,280.8,5.0,87.4,9.99,8.73,1.26,5.49,8.8,1228.83,1.01,2.28,19.97
01.05.2016 02:40:00,991.7,6.6,280.43,4.76,88.0,9.76,8.58,1.17,5.4,8.66,1230.83,0.98,2.16,321.3
01.05.2016 03:40:00,992.2,6.17,279.96,4.42,88.5,9.47,8.38,1.09,5.27,8.45,1233.45,1.99,3.89,12.28
01.05.2016 04:40:00,992.61,5.98,279.73,4.27,88.8,9.34,8.3,1.05,5.21,8.36,1234.86,1.91,3.49,11.97
01.05.2016 05:40:00,992.99,5.8,279.52,4.1,88.8,9.23,8.2,1.03,5.15,8.26,1236.15,1.85,3.73,16.28
01.05.2016 06:40:00,993.53,6.16,279.84,4.15,86.9,9.46,8.22,1.24,5.16,8.27,1235.24,2.73,3.73,13.15
01.05.2016 07:40:00,993.91,6.85,280.5,4.05,82.3,9.92,8.17,1.76,5.13,8.22,1232.7,4.08,5.69,24.75
01.05.2016 08:40:00,994.26,8.36,281.98,4.35,75.8,11.0,8.34,2.66,5.24,8.39,1226.42,3.13,4.73,43.61
01.05.2016 09:40:00,994.36,9.56,283.18,4.74,71.8,11.94,8.57,3.37,5.38,8.62,1221.24,4.13,5.73,40.93
01.05.2016 10:40:00,994.62,10.81,284.41,5.28,68.6,12.98,8.9,4.08,5.59,8.95,1216.03,4.89,6.89,39.48
01.05.2016 11:40:00,994.75,12.36,285.95,6.09,65.47,14.38,9.42,4.97,5.91,9.46,1209.35,5.62,8.17,36.44
01.05.2016 12:40:00,994.6,14.24,287.85,6.58,59.93,16.26,9.74,6.52,6.12,9.8,1201.1,7.29,10.49,39.71
01.05.2016 13:40:00,994.54,15.53,289.14,5.08,49.68,17.67,8.78,8.89,5.51,8.83,1196.1,8.43,11.61,28.81
01.05.2016 14:40:00,994.64,15.86,289.46,5.32,49.47,18.05,8.93,9.12,5.6,8.98,1194.79,8.2,11.53,34.26
01.05.2016 15:40:00,994.87,15.97,289.56,3.75,43.99,18.18,8.0,10.18,5.01,8.04,1195.03,7.49,9.39,33.1
01.05.2016 16:40:00,995.26,15.71,289.26,3.33,43.42,17.88,7.76,10.11,4.86,7.8,1196.69,6.62,10.85,32.47
01.05.2016 17:40:00,995.53,16.07,289.6,3.0,41.43,18.29,7.58,10.71,4.75,7.61,1195.61,5.32,8.09,33.72
01.05.2016 18:40:00,996.09,15.14,288.62,3.67,46.13,17.23,7.95,9.28,4.98,7.98,1199.98,5.64,8.29,58.24
01.05.2016 19:40:00,996.73,14.15,287.58,3.68,49.21,16.17,7.95,8.21,4.98,7.98,1204.87,2.55,3.76,52.81
01.05.2016 20:40:00,997.34,12.94,286.32,3.68,53.26,14.94,7.96,6.98,4.98,7.98,1210.72,1.83,2.36,33.24
01.05.2016 21:40:00,997.5,11.56,284.92,3.77,58.69,13.64,8.01,5.64,5.01,8.03,1216.76,0.63,1.54,10.45
01.05.2016 22:40:00,997.51,9.96,283.32,3.84,65.61,12.26,8.04,4.22,5.03,8.06,1223.62,0.44,0.92,48.08
01.05.2016 23:40:00,997.69,8.89,282.24,3.61,69.39,11.41,7.92,3.49,4.95,7.93,1228.56,0.38,0.62,61.59
02.05.2016 00:40:00,997.73,7.08,280.42,3.17,76.1,10.08,7.67,2.41,4.8,7.69,1236.65,0.24,0.52,78.9
02.05.2016 01:40:00,998.0,6.11,279.43,2.76,79.0,9.43,7.45,1.98,4.66,7.47,1241.39,1.53,4.28,11.73
02.05.2016 02:40:00,997.88,5.84,279.17,2.72,80.3,9.26,7.43,1.82,4.65,7.45,1242.43,0.78,1.32,223.5
02.05.2016 03:40:00,998.07,4.97,278.29,2.49,83.9,8.71,7.31,1.4,4.57,7.32,1246.62,0.49,0.84,19.72
02.05.2016 04:40:00,997.97,4.42,277.74,2.16,85.2,8.38,7.14,1.24,4.46,7.16,1249.05,0.34,0.64,55.39
02.05.2016 05:40:00,998.24,4.43,277.73,1.84,83.2,8.39,6.98,1.41,4.36,6.99,1249.44,0.4,0.96,140.1
02.05.2016 06:40:00,998.31,6.49,279.79,2.55,75.8,9.68,7.34,2.34,4.59,7.35,1240.12,0.4,0.68,143.8
02.05.2016 07:40:00,998.12,8.78,282.09,3.39,68.84,11.32,7.79,3.53,4.87,7.81,1229.62,0.72,1.14,61.58
02.05.2016 08:40:00,997.78,10.66,284.0,4.13,63.92,12.85,8.21,4.64,5.14,8.23,1220.86,1.62,3.32,57.0
02.05.2016 09:40:00,997.71,12.45,285.8,4.47,58.13,14.47,8.41,6.06,5.26,8.43,1213.03,2.99,4.81,43.7
02.05.2016 10:40:00,997.29,13.75,287.13,4.7,54.27,15.75,8.55,7.2,5.35,8.57,1206.96,2.93,4.93,36.95
02.05.2016 11:40:00,996.63,14.75,288.19,4.86,51.44,16.81,8.64,8.16,5.41,8.67,1201.94,3.81,6.25,21.53
02.05.2016 12:40:00,996.23,15.51,288.98,4.67,48.32,17.65,8.53,9.12,5.34,8.56,1198.34,4.0,5.73,49.79
02.05.2016 13:40:00,995.77,15.9,289.41,4.7,47.25,18.09,8.55,9.54,5.36,8.59,1196.16,3.29,7.25,63.01
02.05.2016 14:40:00,995.05,16.21,289.78,4.74,46.43,18.46,8.57,9.89,5.37,8.61,1194.0,4.82,6.45,30.75
02.05.2016 15:40:00,994.63,16.52,290.13,4.78,45.67,18.82,8.6,10.23,5.39,8.64,1192.2,3.75,7.61,63.68
02.05.2016 16:40:00,994.0,16.67,290.33,4.57,44.58,19.0,8.47,10.53,5.32,8.52,1190.89,3.0,5.32,65.04
02.05.2016 17:40:00,993.56,16.99,290.69,4.35,43.01,19.39,8.34,11.05,5.24,8.4,1189.1,4.52,6.23,68.78
02.05.2016 18:40:00,993.11,15.83,289.56,4.32,46.19,18.01,8.32,9.69,5.23,8.38,1193.35,2.97,4.14,69.56
02.05.2016 19:40:00,993.41,14.86,288.57,4.72,50.58,16.92,8.56,8.36,5.38,8.62,1197.62,1.9,2.96,79.0
02.05.2016 20:40:00,993.53,13.1,286.79,4.7,56.62,15.1,8.55,6.55,5.37,8.6,1205.13,0.57,1.2,216.6
02.05.2016 21:40:00,993.44,11.94,285.64,4.62,60.77,13.99,8.5,5.49,5.34,8.56,1209.94,0.48,0.92,355.6
02.05.2016 22:40:00,993.29,9.71,283.41,4.31,68.96,12.06,8.31,3.74,5.22,8.37,1219.39,2.05,2.92,227.3
02.05.2016 23:40:00,993.22,8.5,282.21,4.05,73.5,11.11,8.17,2.94,5.13,8.22,1224.61,1.17,1.72,237.9
03.05.2016 00:40:00,992.93,7.18,280.91,3.81,79.1,10.15,8.03,2.12,5.05,8.09,1230.08,1.02,1.92,219.6
03.05.2016 01:40:00,992.36,5.89,279.66,3.3,83.4,9.29,7.74,1.54,4.87,7.8,1235.2,0.29,0.6,160.3
03.05.2016 02:40:00,991.82,4.82,278.64,3.06,88.3,8.62,7.61,1.01,4.79,7.68,1239.32,0.69,1.02,217.2
03.05.2016 03:40:00,991.69,3.94,277.77,2.44,89.9,8.1,7.29,0.82,4.58,7.35,1243.24,0.29,0.9,63.71
03.05.2016 04:40:00,991.38,3.39,277.24,2.16,91.6,7.79,7.14,0.65,4.49,7.2,1245.4,0.49,0.66,209.6
03.05.2016 05:40:00,991.32,3.81,277.66,2.28,89.7,8.03,7.2,0.83,4.53,7.27,1243.41,0.53,1.1,149.6
03.05.2016 06:40:00,991.23,5.54,279.4,2.93,83.2,9.06,7.54,1.52,4.75,7.61,1235.43,0.86,1.48,149.0
03.05.2016 07:40:00,991.25,8.61,282.48,4.04,72.9,11.19,8.16,3.03,5.14,8.23,1221.7,0.96,1.9,132.1
03.05.2016 08:40:00,990.85,11.73,285.64,5.25,64.39,13.8,8.88,4.91,5.6,8.96,1207.5,1.16,1.84,143.8
03.05.2016 09:40:00,990.57,15.25,289.19,5.43,51.82,17.36,8.99,8.36,5.67,9.08,1192.37,1.71,3.16,143.2
03.05.2016 10:40:00,990.34,17.11,291.08,5.68,46.84,19.54,9.15,10.39,5.77,9.24,1184.38,1.64,3.16,294.0
03.05.2016 11:40:00,990.21,17.17,291.15,6.7,50.06,19.62,9.82,9.8,6.19,9.92,1183.68,2.47,4.8,276.9
03.05.2016 12:40:00,990.31,16.48,290.45,6.85,52.84,18.78,9.92,8.85,6.26,10.02,1186.57,2.94,6.93,264.7
03.05.2016 13:40:00,990.44,16.71,290.67,7.62,54.92,19.05,10.46,8.59,6.6,10.56,1185.54,2.73,5.96,300.9
03.05.2016 14:40:00,991.22,13.91,287.8,7.1,63.45,15.92,10.1,5.82,6.36,10.19,1198.22,3.0,5.56,275.2
03.05.2016 15:40:00,992.11,12.26,286.07,5.38,62.76,14.29,8.97,5.32,5.64,9.04,1206.75,3.59,7.45,272.3
03.05.2016 16:40:00,992.84,11.49,285.24,5.48,66.47,13.58,9.03,4.55,5.67,9.09,1210.88,2.07,5.13,274.7
03.05.2016 17:40:00,993.84,10.36,284.02,4.35,66.22,12.59,8.34,4.25,5.24,8.39,1217.25,1.9,4.22,16.31
03.05.2016 18:40:00,994.98,8.97,282.54,5.35,78.0,11.47,8.95,2.52,5.61,8.99,1224.38,1.42,3.4,23.04
03.05.2016 19:40:00,995.65,8.0,281.51,5.98,87.0,10.74,9.34,1.4,5.86,9.38,1229.25,0.99,3.44,10.11
03.05.2016 20:40:00,996.48,7.83,281.27,6.18,89.3,10.61,9.48,1.14,5.94,9.51,1230.95,0.85,1.44,239.6
03.05.2016 21:40:00,997.01,7.74,281.14,5.92,88.2,10.55,9.3,1.24,5.83,9.33,1232.08,0.74,1.36,250.7
03.05.2016 22:40:00,997.47,7.63,280.99,5.59,86.9,10.47,9.1,1.37,5.69,9.12,1233.23,1.96,2.52,251.3
03.05.2016 23:40:00,997.9,7.53,280.86,4.99,83.9,10.4,8.72,1.67,5.46,8.74,1234.39,2.46,3.56,251.0
04.05.2016 00:40:00,998.37,7.6,280.89,4.65,81.5,10.45,8.52,1.93,5.32,8.53,1234.76,2.34,3.65,265.5
04.05.2016 01:40:00,998.57,6.67,279.94,3.6,80.7,9.8,7.91,1.89,4.94,7.92,1239.41,2.62,4.57,255.8
04.05.2016 02:40:00,999.16,6.0,279.23,2.61,78.8,9.36,7.37,1.98,4.6,7.38,1243.36,1.21,2.6,231.5
04.05.2016 03:40:00,999.67,5.42,278.61,2.24,79.9,8.99,7.18,1.81,4.48,7.18,1246.69,0.61,3.0,257.0
04.05.2016 04:40:00,1000.12,4.5,277.65,1.81,82.6,8.43,6.96,1.47,4.34,6.96,1251.49,1.02,1.78,245.5
04.05.2016 05:40:00,1000.69,4.67,277.77,1.89,82.1,8.53,7.0,1.53,4.36,7.0,1251.42,1.37,2.38,269.8
04.05.2016 06:40:00,1001.07,4.58,277.65,1.87,82.5,8.47,6.99,1.48,4.36,6.98,1252.31,0.81,1.52,211.4
04.05.2016 07:40:00,1001.58,5.78,278.81,1.54,74.1,9.22,6.83,2.39,4.25,6.82,1247.63,1.76,3.73,17.29
04.05.2016 08:40:00,1001.72,7.14,280.16,1.85,68.98,10.12,6.98,3.14,4.35,6.97,1241.67,3.2,4.85,28.07
04.05.2016 09:40:00,1001.86,7.94,280.95,1.86,65.36,10.69,6.99,3.7,4.35,6.98,1238.31,2.79,5.43,24.37
04.05.2016 10:40:00,1001.67,9.27,282.29,2.46,62.32,11.7,7.29,4.41,4.54,7.28,1232.1,1.42,4.16,267.0
04.05.2016 11:40:00,1001.4,10.04,283.09,1.18,53.96,12.33,6.65,5.68,4.14,6.64,1228.72,4.9,7.93,40.55
04.05.2016 12:40:00,1001.29,10.59,283.65,0.39,49.13,12.79,6.28,6.51,3.91,6.28,1226.37,4.22,7.05,21.28
04.05.2016 13:40:00,1001.24,11.6,284.66,0.74,47.13,13.68,6.45,7.23,4.01,6.44,1221.89,3.1,5.85,27.82
04.05.2016 14:40:00,1001.06,12.04,285.11,-0.11,43.04,14.08,6.06,8.02,3.77,6.05,1219.96,4.05,8.09,26.83
04.05.2016 15:40:00,1000.84,12.18,285.27,-0.24,42.23,14.21,6.0,8.21,3.74,6.0,1219.12,4.15,6.81,31.05
04.05.2016 16:40:00,1000.78,12.21,285.31,-0.67,40.85,14.24,5.82,8.42,3.62,5.81,1219.0,3.19,5.73,17.3
04.05.2016 17:40:00,1000.69,12.36,285.46,-0.5,40.96,14.38,5.89,8.49,3.67,5.89,1218.21,3.35,6.17,27.06
04.05.2016 18:40:00,1000.74,11.52,284.62,-0.33,43.81,13.61,5.96,7.64,3.71,5.96,1221.84,1.72,3.64,13.08
04.05.2016 19:40:00,1000.99,10.54,283.62,0.27,48.87,12.75,6.23,6.52,3.88,6.22,1226.24,1.18,1.76,342.5
04.05.2016 20:40:00,1001.68,9.07,282.09,4.42,72.6,11.55,8.38,3.16,5.22,8.37,1232.48,1.27,2.12,211.2
04.05.2016 21:40:00,1001.94,8.93,281.93,4.77,75.1,11.44,8.59,2.85,5.35,8.57,1233.32,1.07,1.6,210.0
04.05.2016 22:40:00,1002.02,8.66,281.66,4.64,75.8,11.23,8.51,2.72,5.3,8.5,1234.63,0.99,1.4,231.4
04.05.2016 23:40:00,1002.03,8.36,281.36,4.54,76.8,11.0,8.45,2.55,5.26,8.43,1235.98,1.63,1.96,245.0
05.05.2016 00:40:00,1001.64,7.95,280.98,4.6,79.3,10.7,8.49,2.22,5.29,8.47,1237.29,0.78,1.04,225.7
05.05.2016 01:40:00,1001.29,7.73,280.79,4.77,81.5,10.54,8.59,1.95,5.35,8.58,1237.77,0.45,0.9,180.0
05.05.2016 02:40:00,1001.16,7.48,280.55,4.67,82.3,10.36,8.53,1.83,5.32,8.52,1238.74,0.2,0.48,9.19
05.05.2016 03:40:00,1001.23,7.54,280.6,4.81,82.8,10.41,8.62,1.79,5.37,8.61,1238.53,0.43,0.8,45.93
05.05.2016 04:40:00,1001.35,7.2,280.25,4.67,83.9,10.17,8.53,1.64,5.32,8.52,1240.22,0.29,0.52,230.2
05.05.2016 05:40:00,1001.4,7.74,280.79,4.77,81.4,10.55,8.59,1.96,5.35,8.58,1237.87,0.66,1.12,194.1
05.05.2016 06:40:00,1001.36,9.73,282.78,5.43,74.5,12.07,8.99,3.08,5.61,8.98,1228.92,1.11,1.8,61.16
05.05.2016 07:40:00,1001.28,10.3,283.36,4.95,69.35,12.54,8.7,3.84,5.42,8.69,1226.49,1.68,2.64,24.23
05.05.2016 08:40:00,1001.17,11.61,284.67,5.01,63.81,13.69,8.73,4.95,5.44,8.72,1220.7,1.67,2.48,54.63
05.05.2016 09:40:00,1000.74,12.91,286.01,3.27,51.84,14.91,7.73,7.18,4.82,7.72,1215.09,5.01,7.41,52.35
05.05.2016 10:40:00,1000.41,13.53,286.66,3.13,49.29,15.53,7.65,7.87,4.77,7.65,1212.09,4.74,6.53,49.92
05.05.2016 11:40:00,999.73,14.73,287.91,3.08,45.44,16.78,7.63,9.16,4.76,7.63,1206.23,5.36,8.21,48.93
05.05.2016 12:40:00,999.22,15.71,288.93,3.68,44.51,17.88,7.96,9.92,4.97,7.96,1201.37,4.02,6.33,79.1
05.05.2016 13:40:00,998.56,17.13,290.41,4.74,43.79,19.57,8.57,11.0,5.35,8.58,1194.43,2.85,5.49,136.5
05.05.2016 14:40:00,997.77,17.68,291.03,5.5,44.61,20.26,9.04,11.22,5.65,9.06,1191.01,3.11,5.8,76.9
05.05.2016 15:40:00,997.16,17.81,291.21,6.04,45.94,20.43,9.38,11.04,5.87,9.41,1189.59,2.95,5.92,79.9
05.05.2016 16:40:00,996.55,17.64,291.09,7.13,50.07,20.21,10.12,10.09,6.34,10.15,1189.23,4.49,5.98,66.19
05.05.2016 17:40:00,996.02,17.72,291.21,7.79,52.12,20.31,10.59,9.72,6.64,10.63,1188.04,3.85,5.92,60.92
05.05.2016 18:40:00,995.79,16.52,290.03,8.16,57.69,18.82,10.86,7.96,6.81,10.91,1192.57,3.88,5.69,54.32
05.05.2016 19:40:00,995.74,15.5,289.01,8.13,61.41,17.64,10.83,6.81,6.79,10.88,1196.74,1.21,2.48,44.1
05.05.2016 20:40:00,995.77,14.33,287.84,8.14,66.29,16.35,10.84,5.51,6.8,10.89,1201.64,1.74,2.34,356.8
05.05.2016 21:40:00,995.63,13.7,287.22,7.88,67.82,15.7,10.65,5.05,6.68,10.69,1204.19,1.35,2.4,242.2
05.05.2016 22:40:00,995.5,13.23,286.76,7.68,69.02,15.23,10.51,4.72,6.59,10.56,1206.08,0.94,2.32,188.8
05.05.2016 23:40:00,995.38,12.19,285.73,7.57,73.3,14.22,10.42,3.8,6.54,10.47,1210.36,1.49,2.2,215.4
06.05.2016 00:40:00,995.23,11.53,285.08,7.42,75.8,13.61,10.32,3.29,6.47,10.37,1213.03,1.34,1.96,208.5
06.05.2016 01:40:00,994.92,10.21,283.78,6.9,79.9,12.47,9.96,2.51,6.25,10.01,1218.48,0.29,0.5,155.3
06.05.2016 02:40:00,994.62,8.67,282.27,6.48,86.1,11.24,9.68,1.56,6.07,9.73,1224.9,0.63,1.24,210.8
06.05.2016 03:40:00,994.21,7.88,281.51,6.23,89.3,10.65,9.51,1.14,5.97,9.57,1227.9,1.15,1.64,213.2
06.05.2016 04:40:00,994.03,6.86,280.5,5.64,91.9,9.93,9.13,0.8,5.73,9.18,1232.34,1.53,1.92,211.7
06.05.2016 05:40:00,994.08,8.28,281.92,5.97,85.3,10.95,9.34,1.61,5.86,9.39,1226.08,0.22,0.56,80.2
06.05.2016 06:40:00,994.07,10.18,283.82,6.23,76.4,12.44,9.51,2.94,5.97,9.56,1217.77,0.28,0.56,96.4
06.05.2016 07:40:00,993.97,12.9,286.56,7.29,68.66,14.9,10.23,4.67,6.43,10.29,1205.73,0.71,1.6,196.7
06.05.2016 08:40:00,993.54,15.81,289.51,8.47,61.63,17.99,11.09,6.9,6.97,11.16,1192.68,2.11,3.76,146.5
06.05.2016 09:40:00,992.91,17.58,291.33,8.1,53.7,20.13,10.81,9.32,6.8,10.89,1184.79,3.23,5.4,105.6
06.05.2016 10:40:00,992.35,19.54,293.34,8.39,48.44,22.76,11.03,11.74,6.94,11.11,1176.1,2.1,4.0,104.0
06.05.2016 11:40:00,991.79,20.35,294.2,7.76,44.13,23.93,10.56,13.37,6.65,10.65,1172.4,2.84,6.08,106.2
06.05.2016 12:40:00,991.0,21.58,295.5,6.1,36.52,25.81,9.43,16.38,5.94,9.51,1167.08,4.18,7.53,136.8
06.05.2016 13:40:00,990.28,22.08,296.07,5.41,33.75,26.61,8.98,17.63,5.66,9.07,1164.45,3.77,6.56,124.6
06.05.2016 14:40:00,989.68,22.97,297.01,5.44,32.05,28.09,9.0,19.09,5.68,9.1,1160.23,3.17,4.68,117.5
06.05.2016 15:40:00,989.08,23.49,297.58,5.22,30.58,28.98,8.86,20.12,5.59,8.96,1157.56,3.47,6.02,152.5
06.05.2016 16:40:00,988.62,23.28,297.41,5.34,31.23,28.62,8.94,19.68,5.64,9.04,1157.8,3.6,5.76,128.8
06.05.2016 17:40:00,988.27,23.24,297.4,5.84,32.42,28.55,9.26,19.29,5.85,9.37,1157.41,4.43,7.28,112.0
06.05.2016 18:40:00,988.03,22.0,296.18,5.98,35.29,26.48,9.35,17.14,5.9,9.46,1161.95,2.58,4.7,97.1
06.05.2016 19:40:00,988.38,20.26,294.4,7.13,42.5,23.8,10.11,13.68,6.39,10.23,1168.91,1.9,3.36,80.2
06.05.2016 20:40:00,988.85,18.71,292.81,6.89,46.06,21.61,9.96,11.66,6.29,10.07,1175.75,1.71,4.6,103.9
06.05.2016 21:40:00,988.99,17.51,291.59,6.58,48.6,20.04,9.74,10.3,6.15,9.85,1180.87,2.96,4.4,210.0
06.05.2016 22:40:00,989.06,16.84,290.91,6.27,49.63,19.21,9.53,9.68,6.02,9.64,1183.77,2.83,3.54,207.7
06.05.2016 23:40:00,989.24,16.08,290.14,5.95,50.95,18.3,9.33,8.98,5.88,9.43,1187.19,1.99,3.0,201.8
07.05.2016 00:40:00,989.17,15.18,289.24,5.77,53.31,17.28,9.21,8.07,5.81,9.31,1190.87,1.47,2.04,220.0
07.05.2016 01:40:00,989.12,12.68,286.74,5.98,63.62,14.69,9.34,5.34,5.9,9.45,1201.16,0.38,0.76,55.8
07.05.2016 02:40:00,988.95,11.48,285.55,5.62,67.18,13.57,9.12,4.45,5.75,9.22,1206.12,0.76,1.0,36.83
07.05.2016 03:40:00,988.88,10.01,284.08,5.33,72.6,12.3,8.93,3.37,5.64,9.03,1212.38,0.53,0.92,194.2
07.05.2016 04:40:00,988.89,8.84,282.9,5.12,77.4,11.37,8.8,2.57,5.55,8.9,1217.49,0.46,0.68,30.5
07.05.2016 05:40:00,989.22,10.23,284.27,5.48,72.3,12.48,9.03,3.46,5.7,9.12,1211.82,0.18,0.36,115.0
07.05.2016 06:40:00,989.49,11.43,285.45,6.12,69.76,13.52,9.43,4.09,5.95,9.53,1206.85,0.92,1.5,220.6
07.05.2016 07:40:00,989.56,14.91,288.94,5.94,54.89,16.98,9.32,7.66,5.88,9.42,1192.41,1.18,2.2,196.8
07.05.2016 08:40:00,989.37,18.43,292.48,6.39,45.27,21.24,9.61,11.62,6.07,9.72,1177.65,1.45,2.76,139.3
07.05.2016 09:40:00,989.16,20.18,294.26,4.23,34.91,23.68,8.27,15.41,5.22,8.36,1170.98,4.73,6.85,129.6
07.05.2016 10:40:00,988.85,20.57,294.67,4.46,34.64,24.26,8.4,15.86,5.3,8.5,1169.0,4.4,7.32,119.7
07.05.2016 11:40:00,988.48,21.67,295.81,4.15,31.68,25.95,8.22,17.73,5.19,8.32,1164.28,4.1,8.17,128.3
07.05.2016 12:40:00,988.17,21.99,296.16,3.93,30.6,26.47,8.1,18.37,5.11,8.2,1162.71,4.84,8.35,85.0
07.05.2016 13:40:00,987.92,22.47,296.66,4.16,30.19,27.25,8.23,19.02,5.2,8.33,1160.47,5.31,8.61,101.2
07.05.2016 14:40:00,987.53,22.79,297.01,4.84,31.07,27.78,8.63,19.15,5.46,8.74,1158.57,3.94,7.04,121.6
07.05.2016 15:40:00,987.16,22.73,296.99,4.85,31.21,27.68,8.64,19.04,5.46,8.75,1158.37,4.84,8.87,100.3
07.05.2016 16:40:00,986.91,22.67,296.95,4.02,29.55,27.58,8.15,19.43,5.15,8.26,1158.53,5.6,8.05,79.8
07.05.2016 17:40:00,986.79,22.56,296.85,3.81,29.3,27.4,8.03,19.37,5.08,8.14,1158.87,5.5,8.37,85.8
07.05.2016 18:40:00,986.9,21.61,295.88,3.93,31.31,25.86,8.1,17.76,5.12,8.2,1162.71,3.84,7.69,86.7
07.05.2016 19:40:00,987.15,20.47,294.72,4.5,34.95,24.11,8.43,15.68,5.33,8.54,1167.37,3.5,5.36,79.8
07.05.2016 20:40:00,987.69,18.98,293.18,4.57,38.53,21.98,8.47,13.51,5.35,8.57,1173.95,2.34,3.92,84.3
07.05.2016 21:40:00,988.16,17.52,291.67,4.67,42.52,20.06,8.53,11.53,5.39,8.63,1180.38,1.41,2.36,30.52
07.05.2016 22:40:00,988.62,16.23,290.34,4.96,47.11,18.48,8.71,9.77,5.5,8.81,1186.12,0.49,1.44,358.8
07.05.2016 23:40:00,988.99,15.4,289.48,5.15,50.34,17.52,8.82,8.7,5.57,8.92,1189.92,1.84,2.92,223.2
08.05.2016 00:40:00,989.15,14.73,288.79,4.73,51.03,16.78,8.56,8.22,5.4,8.66,1193.0,1.17,2.0,222.9
08.05.2016 01:40:00,989.12,14.47,288.53,4.45,50.89,16.5,8.4,8.11,5.3,8.49,1194.12,1.43,2.08,232.2
08.05.2016 02:40:00,989.28,13.96,288.01,4.42,52.5,15.97,8.38,7.58,5.29,8.47,1196.44,2.46,3.76,209.7
08.05.2016 03:40:00,989.33,13.17,287.21,4.43,55.32,15.17,8.39,6.78,5.29,8.48,1199.8,2.12,2.76,209.1
08.05.2016 04:40:00,989.58,11.88,285.9,4.59,60.86,13.93,8.48,5.45,5.35,8.57,1205.49,0.24,0.52,108.7
08.05.2016 05:40:00,989.74,11.43,285.43,5.24,65.62,13.52,8.87,4.65,5.6,8.97,1207.41,1.25,2.24,26.76
08.05.2016 06:40:00,990.2,13.0,286.97,5.46,60.1,15.0,9.01,5.98,5.68,9.1,1201.28,1.73,2.88,20.97
08.05.2016 07:40:00,990.36,15.52,289.48,5.8,52.27,17.66,9.23,8.43,5.82,9.32,1190.89,3.06,6.09,113.4
08.05.2016 08:40:00,990.43,16.29,290.25,5.69,49.38,18.55,9.16,9.39,5.77,9.25,1187.84,4.45,7.65,75.6
08.05.2016 09:40:00,990.36,17.45,291.42,6.07,47.11,19.97,9.41,10.56,5.93,9.5,1182.9,5.03,7.89,82.5
